codigo,utm_e,utm_n,lat_calculada,lng_calculada,motivo
FHV-P-7383,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7384,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7385,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7386,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7387,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7388,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7389,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7390,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7391,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7392,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7393,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7394,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7395,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7396,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7397,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7398,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7399,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7400,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7401,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7402,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7403,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7404,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7405,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7406,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7407,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7408,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7409,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7410,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7411,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7412,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7413,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7414,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7415,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7416,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7417,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7418,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7419,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7420,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7421,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7422,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7423,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7424,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7425,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7426,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7427,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7428,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7429,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7430,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7431,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7432,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7433,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7434,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7435,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7436,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7437,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7438,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7439,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7440,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7441,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7442,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7443,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7444,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7445,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7446,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7447,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7448,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7449,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7450,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7451,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7452,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7453,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7454,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7455,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7456,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7457,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7458,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7459,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7460,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7461,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7462,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7463,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7464,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7465,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7466,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7467,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7468,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7469,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7470,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7471,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7472,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7473,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7474,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7475,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7476,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7477,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7478,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7479,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7480,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7481,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7482,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7483,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7484,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7485,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7486,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7487,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7488,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7489,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7490,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7491,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7492,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7493,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7494,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7495,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7496,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7497,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7498,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7499,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7500,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7501,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7502,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7503,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7504,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7505,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7506,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7507,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7508,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7509,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7510,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7511,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7512,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7513,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7514,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7515,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7516,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7517,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7518,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7519,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7520,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7521,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7522,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7523,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7525,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7526,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7527,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7528,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7529,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7530,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7531,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7532,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7533,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7534,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7536,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7537,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7541,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7542,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7543,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7544,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7545,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7546,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7547,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7550,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7551,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7552,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7553,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7554,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7800,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7801,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7802,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7803,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7804,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7805,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7806,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7807,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7808,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7809,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7810,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7811,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7812,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7813,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7814,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7815,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7816,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7817,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7818,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7819,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7820,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7821,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7822,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7823,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7824,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7825,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7826,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7827,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-P-7828,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
